"","Project","Sample_ID","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes"
"33","GX2","               112_GX2_50067",20.7713474734872,"Within_Range","",135.584987306065,"Within_Range","",8.6853494546,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"34","GX2","               113_GX2_50189",23.5521802869619,"Within_Range","",144.43877574048,"Within_Range","",9.2525067622,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"35","GX2","               114_GX2_50300",35.6011041796631,"Within_Range","",217.50946403385,"Within_Range","",13.9332798735,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"36","GX2","               115_GX2_50214",26.2831191515908,"Within_Range","",172.963506346968,"Within_Range","",11.0797482341,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"37","GX2","               116_GX2_50090",22.5005208983157,"Within_Range","",124.395365303244,"Within_Range","",7.9685629699,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"38","GX2","               117_GX2_50248",32.4819775421085,"Within_Range","",212.754166431594,"Within_Range","",13.6286643064,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"39","GX2","               118_GX2_50283",8.83737055520898,"Within_Range","",98.2427334273625,"Within_Range","",6.2932737543,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"40","GX2","               119_GX2_50066",14.7548596381784,"Within_Range","",71.2189590973202,"Within_Range","",4.5621807647,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"41","GX2","               120_GX2_50142",24.3634123518403,"Within_Range","",204.261669957687,"Within_Range","",13.0846506934,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"42","GX2","               121_GX2_50271",25.8092732376793,"Within_Range","",168.65967842031,"Within_Range","",10.8040529792,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"43","GX2","               122_GX2_50218",11.5669276356831,"Within_Range","",98.7225049365303,"Within_Range","",6.3240070296,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"44","GX2","               123_GX2_50207",35.1478103555833,"Within_Range","",245.304064880113,"Within_Range","",15.7137505837,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"45","GX2","               124_GX2_50149",21.4811072988147,"Within_Range","",175.777548660085,"Within_Range","",11.2600105787,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"46","GX2","               125_GX2_50298l",25.635015595758,"Within_Range","",117.106708039492,"Within_Range","",7.5016650696,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"47","GX2","               126_GX2_50240",23.7715034310668,"Within_Range","",135.287509167842,"Within_Range","",8.6662935554,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"48","GX2","               127_GX2_50104",15.4839769182782,"Within_Range","",92.9460310296192,"Within_Range","",5.9539767976,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"49","GX2","               128_GX2_50168",10.1079975046787,"Within_Range","",78.0135007052186,"Within_Range","",4.9974265302,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"50","GX2","               129_GX2_50241",33.1603742981909,"Within_Range","",234.425777150917,"Within_Range","",15.0169075966,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"51","GX2","               130_GX2_50163",21.3707517155334,"Within_Range","",154.13146403385,"Within_Range","",9.8734024428,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"52","GX2","               131_GX2_50083",18.6686462882096,"Within_Range","",109.938645980254,"Within_Range","",7.042492275,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"53","GX2","               132_GX2_50258",27.8708858390518,"Within_Range","",186.839875881523,"Within_Range","",11.9686427952,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"54","GX2","               133_GX2_50171",15.8145134123518,"Within_Range","",143.727935119887,"Within_Range","",9.2069716271,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"55","GX2","               134_GX2_50291",26.7768839675608,"Within_Range","",241.446829337094,"Within_Range","",15.4666632107,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"56","GX2","               135_GX2_50228",28.9523300062383,"Within_Range","",193.678442877292,"Within_Range","",12.4067087456,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"57","GX2","               136_GX2_50111",26.0224859638178,"Within_Range","",157.970778561354,"Within_Range","",10.1193418287,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"58","GX2","               137_GX2_50063",23.8000748596382,"Within_Range","",127.527692524683,"Within_Range","",8.1692140569,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"59","GX2","               138_GX2_50222",23.9559669369931,"Within_Range","",156.978629055007,"Within_Range","",10.0557865668,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"60","GX2","               139_GX2_50084",17.4057891453525,"Within_Range","",104.304039492243,"Within_Range","",6.6815498074,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"61","GX2","               140_GX2_50238",19.5407860262009,"Within_Range","",149.378490832158,"Within_Range","",9.5689357725,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"62","GX2","               141_GX2_50065",26.987286338116,"Within_Range","",184.191952045134,"Within_Range","",11.7990216929,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"63","GX2","               142_GX2_50139",24.8703337492202,"Within_Range","",179.538891396333,"Within_Range","",11.5009552359,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"64","GX2","               143_GX2_50094",1.52204304429195,"Within_Range","",47.974245416079,"Within_Range","",3.073167409,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"65","GX2","               144_GX2_50050",20.577766687461,"Within_Range","",119.974499294781,"Within_Range","",7.685370472,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"66","GX2","               145_GX2_50279",30.6119713038054,"Within_Range","",187.222208744711,"Within_Range","",11.9931343311,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"67","GX2","               146_GX2_50096",25.8053992514036,"Within_Range","",161.36554583921,"Within_Range","",10.3368043402,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"68","PoMP3","               147_PoMP3_SC5",20.2648565190268,"Within_Range","",98.1146741889986,"Within_Range","",6.2850705164,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"69","PoMP2B","               148_PoMP2B_SC2",17.1329850280724,"Within_Range","",110.910905500705,"Within_Range","",7.1047734212,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"70","PoMP3","               149_PoMP3_SC2",21.2835651902682,"Within_Range","",109.896047954866,"Within_Range","",7.0397635243,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"71","PoMP2B","               150_PoMP2B_SC5",15.1263630692452,"Within_Range","",110.998143864598,"Within_Range","",7.1103617494,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"72","PoMP3","               151_PoMP3_SC3",22.2161634435434,"Within_Range","",109.714358251058,"Within_Range","",7.028124818,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"73","PoMP2B","               152_PoMP2B_SC3",16.679931378665,"Within_Range","",113.686459802539,"Within_Range","",7.282570295,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"74","PoMP2B","               153_PoMP2B_SC4",15.1501559575795,"Within_Range","",107.909277856135,"Within_Range","",6.9124947073,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"75","PoMP3","               154_PoMP3_SC4",20.7156643792888,"Within_Range","",124.550205923836,"Within_Range","",7.9784817736,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"76","PoMP3","               155_PoMP3_SC1",20.5420461634435,"Within_Range","",121.739684062059,"Within_Range","",7.7984449426,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
"77","PoMP2B","               156_PoMP2B_SC1",15.5298939488459,"Within_Range","",117.54922425952,"Within_Range","",7.53001184,"2025-09-12","Chk std 1 was slightly lower than the expected concentration. 
  One dup (149_PoMP3_SC2) had a high CV.
  "
